variable	Diss	SITE	Habitats	Sim	Site
RI_SedSed	0.743	RI	Sed-Sed	0.257	RI
RI_SedSed	0.744	RI	Sed-Sed	0.256	RI
RI_SedSed	0.747	RI	Sed-Sed	0.253	RI
RI_SedSed	0.747	RI	Sed-Sed	0.253	RI
RI_SedSed	0.747	RI	Sed-Sed	0.253	RI
RI_SedSed	0.747	RI	Sed-Sed	0.253	RI
RI_SedSed	0.747	RI	Sed-Sed	0.253	RI
RI_SedSed	0.748	RI	Sed-Sed	0.252	RI
RI_SedSed	0.749	RI	Sed-Sed	0.251	RI
RI_SedSed	0.752	RI	Sed-Sed	0.248	RI
RI_SedSed	0.755	RI	Sed-Sed	0.245	RI
RI_SedSed	0.755	RI	Sed-Sed	0.245	RI
RI_SedSed	0.756	RI	Sed-Sed	0.244	RI
RI_SedSed	0.758	RI	Sed-Sed	0.242	RI
RI_SedSed	0.758	RI	Sed-Sed	0.242	RI
RI_SedSed	0.759	RI	Sed-Sed	0.241	RI
RI_SedSed	0.768	RI	Sed-Sed	0.232	RI
RI_SedSed	0.769	RI	Sed-Sed	0.231	RI
RI_SedSed	0.772	RI	Sed-Sed	0.228	RI
RI_SedSed	0.774	RI	Sed-Sed	0.226	RI
RI_SedSed	0.783	RI	Sed-Sed	0.217	RI
RI_SedW	0.879	RI	Sed-Water	0.121	RI
RI_SedW	0.885	RI	Sed-Water	0.115	RI
RI_SedW	0.895	RI	Sed-Water	0.105	RI
RI_SedW	0.895	RI	Sed-Water	0.105	RI
RI_SedW	0.898	RI	Sed-Water	0.102	RI
RI_SedW	0.901	RI	Sed-Water	0.099	RI
RI_SedW	0.909	RI	Sed-Water	0.091	RI
RI_SedW	0.912	RI	Sed-Water	0.088	RI
RI_SedW	0.914	RI	Sed-Water	0.086	RI
RI_SedW	0.914	RI	Sed-Water	0.086	RI
RI_SedW	0.914	RI	Sed-Water	0.086	RI
RI_SedW	0.915	RI	Sed-Water	0.085	RI
RI_SedW	0.921	RI	Sed-Water	0.079	RI
RI_SedW	0.923	RI	Sed-Water	0.077	RI
RI_SedW	0.925	RI	Sed-Water	0.075	RI
RI_SedW	0.926	RI	Sed-Water	0.074	RI
RI_SedW	0.926	RI	Sed-Water	0.074	RI
RI_SedW	0.926	RI	Sed-Water	0.074	RI
RI_SedW	0.927	RI	Sed-Water	0.073	RI
RI_SedW	0.927	RI	Sed-Water	0.073	RI
RI_SedW	0.928	RI	Sed-Water	0.072	RI
RI_SedW	0.929	RI	Sed-Water	0.071	RI
RI_SedW	0.932	RI	Sed-Water	0.068	RI
RI_SedW	0.932	RI	Sed-Water	0.068	RI
RI_SedW	0.932	RI	Sed-Water	0.068	RI
RI_SedW	0.935	RI	Sed-Water	0.065	RI
RI_SedW	0.935	RI	Sed-Water	0.065	RI
RI_SedW	0.936	RI	Sed-Water	0.064	RI
RI_SedW	0.937	RI	Sed-Water	0.063	RI
RI_SedW	0.937	RI	Sed-Water	0.063	RI
RI_SedW	0.938	RI	Sed-Water	0.062	RI
RI_SedW	0.939	RI	Sed-Water	0.061	RI
RI_SedW	0.94	RI	Sed-Water	0.06	RI
RI_SedW	0.94	RI	Sed-Water	0.06	RI
RI_SedW	0.941	RI	Sed-Water	0.059	RI
RI_SedW	0.942	RI	Sed-Water	0.058	RI
RI_SedW	0.943	RI	Sed-Water	0.057	RI
RI_SedW	0.943	RI	Sed-Water	0.057	RI
RI_SedW	0.946	RI	Sed-Water	0.054	RI
RI_SedW	0.946	RI	Sed-Water	0.054	RI
RI_SedW	0.946	RI	Sed-Water	0.054	RI
RI_SedW	0.947	RI	Sed-Water	0.053	RI
RI_SedW	0.947	RI	Sed-Water	0.053	RI
RI_SedW	0.948	RI	Sed-Water	0.052	RI
RI_SedW	0.948	RI	Sed-Water	0.052	RI
RI_SedW	0.948	RI	Sed-Water	0.052	RI
RI_SedW	0.948	RI	Sed-Water	0.052	RI
RI_SedW	0.948	RI	Sed-Water	0.052	RI
RI_SedW	0.949	RI	Sed-Water	0.051	RI
RI_SedW	0.949	RI	Sed-Water	0.051	RI
RI_SedW	0.95	RI	Sed-Water	0.05	RI
RI_SedW	0.95	RI	Sed-Water	0.05	RI
RI_SedW	0.952	RI	Sed-Water	0.048	RI
RI_SedW	0.953	RI	Sed-Water	0.047	RI
RI_SedW	0.953	RI	Sed-Water	0.047	RI
RI_SedW	0.954	RI	Sed-Water	0.046	RI
RI_SedW	0.954	RI	Sed-Water	0.046	RI
RI_SedW	0.955	RI	Sed-Water	0.045	RI
RI_SedW	0.956	RI	Sed-Water	0.044	RI
RI_SedW	0.956	RI	Sed-Water	0.044	RI
RI_SedW	0.956	RI	Sed-Water	0.044	RI
RI_SedW	0.956	RI	Sed-Water	0.044	RI
RI_SedW	0.956	RI	Sed-Water	0.044	RI
RI_SedW	0.957	RI	Sed-Water	0.043	RI
RI_SedW	0.957	RI	Sed-Water	0.043	RI
RI_SedW	0.957	RI	Sed-Water	0.043	RI
RI_SedW	0.957	RI	Sed-Water	0.043	RI
RI_SedW	0.959	RI	Sed-Water	0.041	RI
RI_SedW	0.959	RI	Sed-Water	0.041	RI
RI_SedW	0.959	RI	Sed-Water	0.041	RI
RI_SedW	0.96	RI	Sed-Water	0.04	RI
RI_SedW	0.96	RI	Sed-Water	0.04	RI
RI_SedW	0.96	RI	Sed-Water	0.04	RI
RI_SedW	0.96	RI	Sed-Water	0.04	RI
RI_SedW	0.961	RI	Sed-Water	0.039	RI
RI_SedW	0.961	RI	Sed-Water	0.039	RI
RI_SedW	0.961	RI	Sed-Water	0.039	RI
RI_SedW	0.961	RI	Sed-Water	0.039	RI
RI_SedW	0.961	RI	Sed-Water	0.039	RI
RI_SedW	0.962	RI	Sed-Water	0.038	RI
RI_SedW	0.962	RI	Sed-Water	0.038	RI
RI_SedW	0.963	RI	Sed-Water	0.037	RI
RI_SedW	0.963	RI	Sed-Water	0.037	RI
RI_SedW	0.963	RI	Sed-Water	0.037	RI
RI_SedW	0.963	RI	Sed-Water	0.037	RI
RI_SedW	0.963	RI	Sed-Water	0.037	RI
RI_SedW	0.963	RI	Sed-Water	0.037	RI
RI_SedW	0.964	RI	Sed-Water	0.036	RI
RI_SedW	0.964	RI	Sed-Water	0.036	RI
RI_SedW	0.965	RI	Sed-Water	0.035	RI
RI_SedW	0.965	RI	Sed-Water	0.035	RI
RI_SedW	0.965	RI	Sed-Water	0.035	RI
RI_SedW	0.965	RI	Sed-Water	0.035	RI
RI_SedW	0.965	RI	Sed-Water	0.035	RI
RI_SedW	0.966	RI	Sed-Water	0.034	RI
RI_SedW	0.966	RI	Sed-Water	0.034	RI
RI_SedW	0.966	RI	Sed-Water	0.034	RI
RI_SedW	0.966	RI	Sed-Water	0.034	RI
RI_SedW	0.967	RI	Sed-Water	0.033	RI
RI_SedW	0.967	RI	Sed-Water	0.033	RI
RI_SedW	0.967	RI	Sed-Water	0.033	RI
RI_SedW	0.967	RI	Sed-Water	0.033	RI
RI_SedW	0.967	RI	Sed-Water	0.033	RI
RI_SedW	0.967	RI	Sed-Water	0.033	RI
RI_SedW	0.969	RI	Sed-Water	0.031	RI
RI_SedW	0.969	RI	Sed-Water	0.031	RI
RI_SedW	0.969	RI	Sed-Water	0.031	RI
RI_SedW	0.97	RI	Sed-Water	0.03	RI
RI_SedW	0.97	RI	Sed-Water	0.03	RI
RI_SedW	0.97	RI	Sed-Water	0.03	RI
RI_SedW	0.97	RI	Sed-Water	0.03	RI
RI_SedW	0.97	RI	Sed-Water	0.03	RI
RI_SedW	0.971	RI	Sed-Water	0.029	RI
RI_SedW	0.971	RI	Sed-Water	0.029	RI
RI_SedW	0.971	RI	Sed-Water	0.029	RI
RI_SedW	0.971	RI	Sed-Water	0.029	RI
RI_SedW	0.972	RI	Sed-Water	0.028	RI
RI_SedW	0.972	RI	Sed-Water	0.028	RI
RI_SedW	0.972	RI	Sed-Water	0.028	RI
RI_SedW	0.972	RI	Sed-Water	0.028	RI
RI_SedW	0.972	RI	Sed-Water	0.028	RI
RI_SedW	0.972	RI	Sed-Water	0.028	RI
RI_SedW	0.972	RI	Sed-Water	0.028	RI
RI_SedW	0.973	RI	Sed-Water	0.027	RI
RI_SedW	0.973	RI	Sed-Water	0.027	RI
RI_SedW	0.973	RI	Sed-Water	0.027	RI
RI_SedW	0.974	RI	Sed-Water	0.026	RI
RI_SedW	0.974	RI	Sed-Water	0.026	RI
RI_SedW	0.974	RI	Sed-Water	0.026	RI
RI_SedW	0.974	RI	Sed-Water	0.026	RI
RI_SedW	0.974	RI	Sed-Water	0.026	RI
RI_SedW	0.974	RI	Sed-Water	0.026	RI
RI_SedW	0.975	RI	Sed-Water	0.025	RI
RI_SedW	0.975	RI	Sed-Water	0.025	RI
RI_SedW	0.975	RI	Sed-Water	0.025	RI
RI_SedW	0.975	RI	Sed-Water	0.025	RI
RI_SedW	0.975	RI	Sed-Water	0.025	RI
RI_SedW	0.975	RI	Sed-Water	0.025	RI
RI_SedW	0.976	RI	Sed-Water	0.024	RI
RI_SedW	0.976	RI	Sed-Water	0.024	RI
RI_SedW	0.976	RI	Sed-Water	0.024	RI
RI_SedW	0.976	RI	Sed-Water	0.024	RI
RI_SedW	0.977	RI	Sed-Water	0.023	RI
RI_SedW	0.977	RI	Sed-Water	0.023	RI
RI_SedW	0.977	RI	Sed-Water	0.023	RI
RI_SedW	0.977	RI	Sed-Water	0.023	RI
RI_SedW	0.977	RI	Sed-Water	0.023	RI
RI_SedW	0.978	RI	Sed-Water	0.022	RI
RI_SedW	0.978	RI	Sed-Water	0.022	RI
RI_SedW	0.978	RI	Sed-Water	0.022	RI
RI_SedW	0.979	RI	Sed-Water	0.021	RI
RI_SedW	0.979	RI	Sed-Water	0.021	RI
RI_SedW	0.979	RI	Sed-Water	0.021	RI
RI_SedW	0.979	RI	Sed-Water	0.021	RI
RI_SedW	0.979	RI	Sed-Water	0.021	RI
RI_SedW	0.98	RI	Sed-Water	0.02	RI
RI_SedW	0.98	RI	Sed-Water	0.02	RI
RI_SedW	0.98	RI	Sed-Water	0.02	RI
RI_SedW	0.98	RI	Sed-Water	0.02	RI
RI_SedW	0.981	RI	Sed-Water	0.019	RI
RI_SedW	0.981	RI	Sed-Water	0.019	RI
RI_SedW	0.981	RI	Sed-Water	0.019	RI
RI_SedW	0.983	RI	Sed-Water	0.017	RI
RI_SedW	0.983	RI	Sed-Water	0.017	RI
RI_SedW	0.983	RI	Sed-Water	0.017	RI
RI_SedW	0.984	RI	Sed-Water	0.016	RI
RI_SedW	0.985	RI	Sed-Water	0.015	RI
RI_SedW	0.985	RI	Sed-Water	0.015	RI
RI_SedW	0.985	RI	Sed-Water	0.015	RI
RI_SedW	0.986	RI	Sed-Water	0.014	RI
RI_SedW	0.986	RI	Sed-Water	0.014	RI
RI_SedW	0.986	RI	Sed-Water	0.014	RI
RI_SedW	0.986	RI	Sed-Water	0.014	RI
RI_SedW	0.986	RI	Sed-Water	0.014	RI
RI_SedW	0.987	RI	Sed-Water	0.013	RI
RI_SedW	0.987	RI	Sed-Water	0.013	RI
RI_SedW	0.987	RI	Sed-Water	0.013	RI
RI_SedW	0.988	RI	Sed-Water	0.012	RI
RI_SedW	0.988	RI	Sed-Water	0.012	RI
RI_SedW	0.995	RI	Sed-Water	0.005	RI
RI_SG	0.53625	RI	Stom-Gills	0.46375	RI
RI_SG	0.55275	RI	Stom-Gills	0.44725	RI
RI_SG	0.55575	RI	Stom-Gills	0.44425	RI
RI_SG	0.56475	RI	Stom-Gills	0.43525	RI
RI_SG	0.576	RI	Stom-Gills	0.424	RI
RI_SG	0.579	RI	Stom-Gills	0.421	RI
RI_SG	0.579	RI	Stom-Gills	0.421	RI
RI_SG	0.5805	RI	Stom-Gills	0.4195	RI
RI_SG	0.588	RI	Stom-Gills	0.412	RI
RI_SG	0.6015	RI	Stom-Gills	0.3985	RI
RI_SG	0.6045	RI	Stom-Gills	0.3955	RI
RI_SG	0.60675	RI	Stom-Gills	0.39325	RI
RI_SG	0.6075	RI	Stom-Gills	0.3925	RI
RI_SG	0.609	RI	Stom-Gills	0.391	RI
RI_SG	0.61425	RI	Stom-Gills	0.38575	RI
RI_SG	0.615	RI	Stom-Gills	0.385	RI
RI_SG	0.6225	RI	Stom-Gills	0.3775	RI
RI_SG	0.6225	RI	Stom-Gills	0.3775	RI
RI_SG	0.627	RI	Stom-Gills	0.373	RI
RI_SG	0.62775	RI	Stom-Gills	0.37225	RI
RI_SG	0.62925	RI	Stom-Gills	0.37075	RI
RI_SG	0.63	RI	Stom-Gills	0.37	RI
RI_SG	0.63825	RI	Stom-Gills	0.36175	RI
RI_SG	0.6405	RI	Stom-Gills	0.3595	RI
RI_SG	0.642	RI	Stom-Gills	0.358	RI
RI_SG	0.64275	RI	Stom-Gills	0.35725	RI
RI_SG	0.645	RI	Stom-Gills	0.355	RI
RI_SG	0.645	RI	Stom-Gills	0.355	RI
RI_SG	0.64575	RI	Stom-Gills	0.35425	RI
RI_SG	0.648	RI	Stom-Gills	0.352	RI
RI_SG	0.6495	RI	Stom-Gills	0.3505	RI
RI_SG	0.65175	RI	Stom-Gills	0.34825	RI
RI_SG	0.6525	RI	Stom-Gills	0.3475	RI
RI_SG	0.6555	RI	Stom-Gills	0.3445	RI
RI_SG	0.6555	RI	Stom-Gills	0.3445	RI
RI_SG	0.657	RI	Stom-Gills	0.343	RI
RI_SG	0.65775	RI	Stom-Gills	0.34225	RI
RI_SG	0.6585	RI	Stom-Gills	0.3415	RI
RI_SG	0.66075	RI	Stom-Gills	0.33925	RI
RI_SG	0.6645	RI	Stom-Gills	0.3355	RI
RI_SG	0.6645	RI	Stom-Gills	0.3355	RI
RI_SG	0.666	RI	Stom-Gills	0.334	RI
RI_SG	0.67125	RI	Stom-Gills	0.32875	RI
RI_SG	0.67425	RI	Stom-Gills	0.32575	RI
RI_SG	0.67425	RI	Stom-Gills	0.32575	RI
RI_SG	0.67575	RI	Stom-Gills	0.32425	RI
RI_SG	0.6765	RI	Stom-Gills	0.3235	RI
RI_SG	0.6795	RI	Stom-Gills	0.3205	RI
RI_SG	0.6795	RI	Stom-Gills	0.3205	RI
RI_SG	0.68175	RI	Stom-Gills	0.31825	RI
RI_SG	0.687	RI	Stom-Gills	0.313	RI
RI_SG	0.69	RI	Stom-Gills	0.31	RI
RI_SG	0.6915	RI	Stom-Gills	0.3085	RI
RI_SG	0.69375	RI	Stom-Gills	0.30625	RI
RI_SG	0.6945	RI	Stom-Gills	0.3055	RI
RI_SG	0.70125	RI	Stom-Gills	0.29875	RI
RI_SG	0.702	RI	Stom-Gills	0.298	RI
RI_SG	0.70725	RI	Stom-Gills	0.29275	RI
RI_SG	0.71025	RI	Stom-Gills	0.28975	RI
RI_SG	0.71025	RI	Stom-Gills	0.28975	RI
RI_SG	0.7125	RI	Stom-Gills	0.2875	RI
RI_SG	0.714	RI	Stom-Gills	0.286	RI
RI_SG	0.71475	RI	Stom-Gills	0.28525	RI
RI_SG	0.717	RI	Stom-Gills	0.283	RI
RI_SG	0.71775	RI	Stom-Gills	0.28225	RI
RI_SG	0.71775	RI	Stom-Gills	0.28225	RI
RI_SG	0.7185	RI	Stom-Gills	0.2815	RI
RI_SG	0.71925	RI	Stom-Gills	0.28075	RI
RI_SG	0.71925	RI	Stom-Gills	0.28075	RI
RI_SG	0.7215	RI	Stom-Gills	0.2785	RI
RI_SG	0.7215	RI	Stom-Gills	0.2785	RI
RI_SG	0.72225	RI	Stom-Gills	0.27775	RI
RI_SG	0.72375	RI	Stom-Gills	0.27625	RI
RI_SG	0.72375	RI	Stom-Gills	0.27625	RI
RI_SG	0.7245	RI	Stom-Gills	0.2755	RI
RI_SG	0.977	RI	Stom-Gills	0.023	RI
RI_SG	0.979	RI	Stom-Gills	0.021	RI
RI_SG	0.979	RI	Stom-Gills	0.021	RI
RI_SG	0.686	RI	Stom-Gills	0.314	RI
RI_SG	0.6895	RI	Stom-Gills	0.3105	RI
RI_SS	0.2807	RI	Stom-Stom	0.7193	RI
RI_SS	0.3052	RI	Stom-Stom	0.6948	RI
RI_SS	0.3703	RI	Stom-Stom	0.6297	RI
RI_SS	0.3731	RI	Stom-Stom	0.6269	RI
RI_SS	0.3815	RI	Stom-Stom	0.6185	RI
RI_SS	0.3815	RI	Stom-Stom	0.6185	RI
RI_SS	0.3892	RI	Stom-Stom	0.6108	RI
RI_SS	0.406	RI	Stom-Stom	0.594	RI
RI_SS	0.4109	RI	Stom-Stom	0.5891	RI
RI_SS	0.4312	RI	Stom-Stom	0.5688	RI
RI_SS	0.4333	RI	Stom-Stom	0.5667	RI
RI_SS	0.4347	RI	Stom-Stom	0.5653	RI
RI_SS	0.4354	RI	Stom-Stom	0.5646	RI
RI_SS	0.4473	RI	Stom-Stom	0.5527	RI
RI_SS	0.4494	RI	Stom-Stom	0.5506	RI
RI_SS	0.4704	RI	Stom-Stom	0.5296	RI
RI_SS	0.4725	RI	Stom-Stom	0.5275	RI
RI_SS	0.5075	RI	Stom-Stom	0.4925	RI
RI_SS	0.511	RI	Stom-Stom	0.489	RI
RI_SS	0.5173	RI	Stom-Stom	0.4827	RI
RI_SS	0.5341	RI	Stom-Stom	0.4659	RI
RI_SS	0.5355	RI	Stom-Stom	0.4645	RI
RI_SS	0.5397	RI	Stom-Stom	0.4603	RI
RI_SS	0.5411	RI	Stom-Stom	0.4589	RI
RI_SS	0.5418	RI	Stom-Stom	0.4582	RI
RI_SS	0.5957	RI	Stom-Stom	0.4043	RI
RI_SS	0.6118	RI	Stom-Stom	0.3882	RI
RI_SS	0.6223	RI	Stom-Stom	0.3777	RI
RI_Ssed	0.779	RI	Stom-Sed	0.221	RI
RI_Ssed	0.786	RI	Stom-Sed	0.214	RI
RI_Ssed	0.79	RI	Stom-Sed	0.21	RI
RI_Ssed	0.797	RI	Stom-Sed	0.203	RI
RI_Ssed	0.8	RI	Stom-Sed	0.2	RI
RI_Ssed	0.801	RI	Stom-Sed	0.199	RI
RI_Ssed	0.803	RI	Stom-Sed	0.197	RI
RI_Ssed	0.804	RI	Stom-Sed	0.196	RI
RI_Ssed	0.805	RI	Stom-Sed	0.195	RI
RI_Ssed	0.807	RI	Stom-Sed	0.193	RI
RI_Ssed	0.809	RI	Stom-Sed	0.191	RI
RI_Ssed	0.809	RI	Stom-Sed	0.191	RI
RI_Ssed	0.813	RI	Stom-Sed	0.187	RI
RI_Ssed	0.813	RI	Stom-Sed	0.187	RI
RI_Ssed	0.814	RI	Stom-Sed	0.186	RI
RI_Ssed	0.814	RI	Stom-Sed	0.186	RI
RI_Ssed	0.816	RI	Stom-Sed	0.184	RI
RI_Ssed	0.817	RI	Stom-Sed	0.183	RI
RI_Ssed	0.818	RI	Stom-Sed	0.182	RI
RI_Ssed	0.82	RI	Stom-Sed	0.18	RI
RI_Ssed	0.82	RI	Stom-Sed	0.18	RI
RI_Ssed	0.821	RI	Stom-Sed	0.179	RI
RI_Ssed	0.821	RI	Stom-Sed	0.179	RI
RI_Ssed	0.821	RI	Stom-Sed	0.179	RI
RI_Ssed	0.823	RI	Stom-Sed	0.177	RI
RI_Ssed	0.823	RI	Stom-Sed	0.177	RI
RI_Ssed	0.824	RI	Stom-Sed	0.176	RI
RI_Ssed	0.824	RI	Stom-Sed	0.176	RI
RI_Ssed	0.824	RI	Stom-Sed	0.176	RI
RI_Ssed	0.824	RI	Stom-Sed	0.176	RI
RI_Ssed	0.824	RI	Stom-Sed	0.176	RI
RI_Ssed	0.825	RI	Stom-Sed	0.175	RI
RI_Ssed	0.825	RI	Stom-Sed	0.175	RI
RI_Ssed	0.825	RI	Stom-Sed	0.175	RI
RI_Ssed	0.826	RI	Stom-Sed	0.174	RI
RI_Ssed	0.829	RI	Stom-Sed	0.171	RI
RI_Ssed	0.829	RI	Stom-Sed	0.171	RI
RI_Ssed	0.829	RI	Stom-Sed	0.171	RI
RI_Ssed	0.829	RI	Stom-Sed	0.171	RI
RI_Ssed	0.829	RI	Stom-Sed	0.171	RI
RI_Ssed	0.83	RI	Stom-Sed	0.17	RI
RI_Ssed	0.834	RI	Stom-Sed	0.166	RI
RI_Ssed	0.835	RI	Stom-Sed	0.165	RI
RI_Ssed	0.835	RI	Stom-Sed	0.165	RI
RI_Ssed	0.836	RI	Stom-Sed	0.164	RI
RI_Ssed	0.836	RI	Stom-Sed	0.164	RI
RI_Ssed	0.836	RI	Stom-Sed	0.164	RI
RI_Ssed	0.836	RI	Stom-Sed	0.164	RI
RI_Ssed	0.837	RI	Stom-Sed	0.163	RI
RI_Ssed	0.838	RI	Stom-Sed	0.162	RI
RI_Ssed	0.838	RI	Stom-Sed	0.162	RI
RI_Ssed	0.84	RI	Stom-Sed	0.16	RI
RI_Ssed	0.84	RI	Stom-Sed	0.16	RI
RI_Ssed	0.841	RI	Stom-Sed	0.159	RI
RI_Ssed	0.841	RI	Stom-Sed	0.159	RI
RI_Ssed	0.841	RI	Stom-Sed	0.159	RI
RI_Ssed	0.842	RI	Stom-Sed	0.158	RI
RI_Ssed	0.842	RI	Stom-Sed	0.158	RI
RI_Ssed	0.843	RI	Stom-Sed	0.157	RI
RI_Ssed	0.843	RI	Stom-Sed	0.157	RI
RI_Ssed	0.843	RI	Stom-Sed	0.157	RI
RI_Ssed	0.843	RI	Stom-Sed	0.157	RI
RI_Ssed	0.843	RI	Stom-Sed	0.157	RI
RI_Ssed	0.843	RI	Stom-Sed	0.157	RI
RI_Ssed	0.844	RI	Stom-Sed	0.156	RI
RI_Ssed	0.846	RI	Stom-Sed	0.154	RI
RI_Ssed	0.846	RI	Stom-Sed	0.154	RI
RI_Ssed	0.847	RI	Stom-Sed	0.153	RI
RI_Ssed	0.849	RI	Stom-Sed	0.151	RI
RI_Ssed	0.849	RI	Stom-Sed	0.151	RI
RI_Ssed	0.85	RI	Stom-Sed	0.15	RI
RI_Ssed	0.85	RI	Stom-Sed	0.15	RI
RI_Ssed	0.852	RI	Stom-Sed	0.148	RI
RI_Ssed	0.852	RI	Stom-Sed	0.148	RI
RI_Ssed	0.852	RI	Stom-Sed	0.148	RI
RI_Ssed	0.854	RI	Stom-Sed	0.146	RI
RI_Ssed	0.856	RI	Stom-Sed	0.144	RI
RI_Ssed	0.856	RI	Stom-Sed	0.144	RI
RI_Ssed	0.857	RI	Stom-Sed	0.143	RI
RI_Ssed	0.858	RI	Stom-Sed	0.142	RI
RI_Ssed	0.86	RI	Stom-Sed	0.14	RI
RI_Ssed	0.863	RI	Stom-Sed	0.137	RI
RI_Ssed	0.868	RI	Stom-Sed	0.132	RI
RI_Ssed	0.869	RI	Stom-Sed	0.131	RI
RI_Ssed	0.87	RI	Stom-Sed	0.13	RI
RI_Ssed	0.873	RI	Stom-Sed	0.127	RI
RI_Ssed	0.877	RI	Stom-Sed	0.123	RI
RI_Ssed	0.878	RI	Stom-Sed	0.122	RI
RI_Ssed	0.884	RI	Stom-Sed	0.116	RI
RI_Ssed	0.884	RI	Stom-Sed	0.116	RI
RI_Ssed	0.884	RI	Stom-Sed	0.116	RI
RI_Ssed	0.885	RI	Stom-Sed	0.115	RI
RI_Ssed	0.885	RI	Stom-Sed	0.115	RI
RI_Ssed	0.885	RI	Stom-Sed	0.115	RI
RI_Ssed	0.886	RI	Stom-Sed	0.114	RI
RI_Ssed	0.888	RI	Stom-Sed	0.112	RI
RI_Ssed	0.89	RI	Stom-Sed	0.11	RI
RI_Ssed	0.89	RI	Stom-Sed	0.11	RI
RI_Ssed	0.891	RI	Stom-Sed	0.109	RI
RI_Ssed	0.891	RI	Stom-Sed	0.109	RI
RI_Ssed	0.893	RI	Stom-Sed	0.107	RI
RI_Ssed	0.893	RI	Stom-Sed	0.107	RI
RI_Ssed	0.893	RI	Stom-Sed	0.107	RI
RI_Ssed	0.894	RI	Stom-Sed	0.106	RI
RI_Ssed	0.894	RI	Stom-Sed	0.106	RI
RI_Ssed	0.894	RI	Stom-Sed	0.106	RI
RI_Ssed	0.894	RI	Stom-Sed	0.106	RI
RI_Ssed	0.894	RI	Stom-Sed	0.106	RI
RI_Ssed	0.895	RI	Stom-Sed	0.105	RI
RI_Ssed	0.895	RI	Stom-Sed	0.105	RI
RI_Ssed	0.896	RI	Stom-Sed	0.104	RI
RI_Ssed	0.896	RI	Stom-Sed	0.104	RI
RI_Ssed	0.896	RI	Stom-Sed	0.104	RI
RI_Ssed	0.897	RI	Stom-Sed	0.103	RI
RI_Ssed	0.897	RI	Stom-Sed	0.103	RI
RI_Ssed	0.897	RI	Stom-Sed	0.103	RI
RI_Ssed	0.898	RI	Stom-Sed	0.102	RI
RI_Ssed	0.898	RI	Stom-Sed	0.102	RI
RI_Ssed	0.898	RI	Stom-Sed	0.102	RI
RI_Ssed	0.899	RI	Stom-Sed	0.101	RI
RI_Ssed	0.899	RI	Stom-Sed	0.101	RI
RI_Ssed	0.899	RI	Stom-Sed	0.101	RI
RI_Ssed	0.899	RI	Stom-Sed	0.101	RI
RI_Ssed	0.9	RI	Stom-Sed	0.1	RI
RI_Ssed	0.9	RI	Stom-Sed	0.1	RI
RI_Ssed	0.9	RI	Stom-Sed	0.1	RI
RI_Ssed	0.9	RI	Stom-Sed	0.1	RI
RI_Ssed	0.9	RI	Stom-Sed	0.1	RI
RI_Ssed	0.9	RI	Stom-Sed	0.1	RI
RI_Ssed	0.9	RI	Stom-Sed	0.1	RI
RI_Ssed	0.901	RI	Stom-Sed	0.099	RI
RI_Ssed	0.901	RI	Stom-Sed	0.099	RI
RI_Ssed	0.901	RI	Stom-Sed	0.099	RI
RI_Ssed	0.901	RI	Stom-Sed	0.099	RI
RI_Ssed	0.901	RI	Stom-Sed	0.099	RI
RI_Ssed	0.901	RI	Stom-Sed	0.099	RI
RI_Ssed	0.901	RI	Stom-Sed	0.099	RI
RI_Ssed	0.901	RI	Stom-Sed	0.099	RI
RI_Ssed	0.902	RI	Stom-Sed	0.098	RI
RI_Ssed	0.902	RI	Stom-Sed	0.098	RI
RI_Ssed	0.902	RI	Stom-Sed	0.098	RI
RI_Ssed	0.902	RI	Stom-Sed	0.098	RI
RI_Ssed	0.903	RI	Stom-Sed	0.097	RI
RI_Ssed	0.903	RI	Stom-Sed	0.097	RI
RI_Ssed	0.903	RI	Stom-Sed	0.097	RI
RI_Ssed	0.904	RI	Stom-Sed	0.096	RI
RI_Ssed	0.904	RI	Stom-Sed	0.096	RI
RI_Ssed	0.905	RI	Stom-Sed	0.095	RI
RI_Ssed	0.905	RI	Stom-Sed	0.095	RI
RI_Ssed	0.906	RI	Stom-Sed	0.094	RI
RI_Ssed	0.906	RI	Stom-Sed	0.094	RI
RI_Ssed	0.907	RI	Stom-Sed	0.093	RI
RI_Ssed	0.907	RI	Stom-Sed	0.093	RI
RI_Ssed	0.907	RI	Stom-Sed	0.093	RI
RI_Ssed	0.908	RI	Stom-Sed	0.092	RI
RI_Ssed	0.909	RI	Stom-Sed	0.091	RI
RI_Ssed	0.91	RI	Stom-Sed	0.09	RI
RI_Ssed	0.91	RI	Stom-Sed	0.09	RI
RI_Ssed	0.912	RI	Stom-Sed	0.088	RI
RI_Ssed	0.913	RI	Stom-Sed	0.087	RI
RI_Ssed	0.913	RI	Stom-Sed	0.087	RI
RI_Ssed	0.913	RI	Stom-Sed	0.087	RI
RI_Ssed	0.914	RI	Stom-Sed	0.086	RI
RI_Ssed	0.914	RI	Stom-Sed	0.086	RI
RI_Ssed	0.914	RI	Stom-Sed	0.086	RI
RI_Ssed	0.914	RI	Stom-Sed	0.086	RI
RI_Ssed	0.915	RI	Stom-Sed	0.085	RI
RI_Ssed	0.916	RI	Stom-Sed	0.084	RI
RI_Ssed	0.916	RI	Stom-Sed	0.084	RI
RI_Ssed	0.917	RI	Stom-Sed	0.083	RI
